trial_id,object_name,tool_family,task_name,mode,seed,resolved_baseline_object,pivot_x,pivot_y,pivot_z,target_x,target_y,target_conditioned,target_conditioning_schema,compile_success,validation_success,num_waypoints,num_clamped_waypoints,mean_translation_error_m,max_translation_error_m,mean_rotation_error_deg,max_rotation_error_deg,reference_path_length_m,candidate_path_length_m,path_length_ratio,sample_count,semantic_contact_point_xy_error_m,screwdriver_max_primary_axis_tilt_deg,screwdriver_twist_angle_span_deg,error,replay_artifact_path
0059_long_screwdriver_llm_lie_x+0p000_y-0p200,long_screwdriver,screwdriver,spin_vertical,llm_lie,0,long_screwdriver,-0.08121582760511159,0.04770862987737767,0.5819587969799858,0.0,-0.16,False,,True,True,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,,geometry/replay/trials/0059_long_screwdriver_llm_lie_x+0p000_y-0p200.json
0060_long_screwdriver_llm_lie_x+0p350_y-0p200,long_screwdriver,screwdriver,spin_vertical,llm_lie,0,long_screwdriver,-0.08121582760511159,0.04770862987737767,0.5819587969799858,0.19749999999999998,-0.16,False,,True,True,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,,geometry/replay/trials/0060_long_screwdriver_llm_lie_x+0p350_y-0p200.json
0061_long_screwdriver_llm_lie_x-0p350_y+0p000,long_screwdriver,screwdriver,spin_vertical,llm_lie,0,long_screwdriver,-0.08121582760511159,0.04770862987737767,0.5819587969799858,-0.19749999999999998,0.0,False,,True,True,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,,geometry/replay/trials/0061_long_screwdriver_llm_lie_x-0p350_y+0p000.json
0062_long_screwdriver_llm_lie_x+0p000_y+0p000,long_screwdriver,screwdriver,spin_vertical,llm_lie,0,long_screwdriver,-0.08121582760511159,0.04770862987737767,0.5819587969799858,0.0,0.0,False,,True,True,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,,geometry/replay/trials/0062_long_screwdriver_llm_lie_x+0p000_y+0p000.json
0063_long_screwdriver_llm_lie_x+0p350_y+0p000,long_screwdriver,screwdriver,spin_vertical,llm_lie,0,long_screwdriver,-0.08121582760511159,0.04770862987737767,0.5819587969799858,0.19749999999999998,0.0,False,,True,True,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,,geometry/replay/trials/0063_long_screwdriver_llm_lie_x+0p350_y+0p000.json
0064_long_screwdriver_llm_lie_x-0p350_y+0p200,long_screwdriver,screwdriver,spin_vertical,llm_lie,0,long_screwdriver,-0.08121582760511159,0.04770862987737767,0.5819587969799858,-0.19749999999999998,0.16,False,,True,True,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,,geometry/replay/trials/0064_long_screwdriver_llm_lie_x-0p350_y+0p200.json
0065_long_screwdriver_llm_lie_x+0p000_y+0p200,long_screwdriver,screwdriver,spin_vertical,llm_lie,0,long_screwdriver,-0.08121582760511159,0.04770862987737767,0.5819587969799858,0.0,0.16,False,,True,True,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,,geometry/replay/trials/0065_long_screwdriver_llm_lie_x+0p000_y+0p200.json
0066_long_screwdriver_llm_lie_x+0p350_y+0p200,long_screwdriver,screwdriver,spin_vertical,llm_lie,0,long_screwdriver,-0.08121582760511159,0.04770862987737767,0.5819587969799858,0.19749999999999998,0.16,False,,True,True,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,,geometry/replay/trials/0066_long_screwdriver_llm_lie_x+0p350_y+0p200.json
0067_long_screwdriver_llm_only_x-0p350_y-0p200,long_screwdriver,screwdriver,spin_vertical,llm_only,0,long_screwdriver,-0.08121582760511159,0.04770862987737767,0.5819587969799858,-0.35,-0.2,True,llm_only_target_conditioned_v1,True,True,5,0,0.2684290980765292,0.3713678969867798,104.0134688774981,178.67913800881175,0.768259752074074,0.38937223452062253,0.5068236797117547,101.0,0.08493304897640398,87.72576526449885,0.0,,geometry/replay/trials/0067_long_screwdriver_llm_only_x-0p350_y-0p200.json
0068_long_screwdriver_llm_only_x+0p000_y-0p200,long_screwdriver,screwdriver,spin_vertical,llm_only,0,long_screwdriver,-0.08121582760511159,0.04770862987737767,0.5819587969799858,0.0,-0.2,True,llm_only_target_conditioned_v1,True,True,14,0,0.21982041837690477,0.2743467029658378,104.0134688774981,178.67913800881175,0.768259752074074,0.41567542115333783,0.5410610409189563,101.0,0.08493304897640397,87.72576526449885,0.0,,geometry/replay/trials/0068_long_screwdriver_llm_only_x+0p000_y-0p200.json
0069_long_screwdriver_llm_only_x+0p350_y-0p200,long_screwdriver,screwdriver,spin_vertical,llm_only,0,long_screwdriver,-0.08121582760511159,0.04770862987737767,0.5819587969799858,0.35,-0.2,True,llm_only_target_conditioned_v1,True,True,2,0,0.29373534810670066,0.4558668162494387,104.0134688774981,178.67913800881175,0.768259752074074,0.49729936184698875,0.6473062795550952,101.0,0.08493304897640393,87.72576526449885,0.0,,geometry/replay/trials/0069_long_screwdriver_llm_only_x+0p350_y-0p200.json
0070_long_screwdriver_llm_only_x-0p350_y+0p000,long_screwdriver,screwdriver,spin_vertical,llm_only,0,long_screwdriver,-0.08121582760511159,0.04770862987737767,0.5819587969799858,-0.35,0.0,True,llm_only_target_conditioned_v1,True,True,4,0,0.27356077774239995,0.3493063985052686,104.0134688774981,178.67913800881175,0.768259752074074,0.27307575857852506,0.35544717504893536,101.0,0.08493304897640398,87.72576526449885,0.0,,geometry/replay/trials/0070_long_screwdriver_llm_only_x-0p350_y+0p000.json
0071_long_screwdriver_llm_only_x+0p000_y+0p000,long_screwdriver,screwdriver,spin_vertical,llm_only,0,long_screwdriver,-0.08121582760511159,0.04770862987737767,0.5819587969799858,0.0,0.0,True,llm_only_target_conditioned_v1,True,True,23,0,0.2398208854392251,0.31081970961844024,104.0134688774981,178.67913800881175,0.768259752074074,0.7708507514166454,1.003372556398505,101.0,0.08493304897640397,87.72576526449885,0.0,,geometry/replay/trials/0071_long_screwdriver_llm_only_x+0p000_y+0p000.json
0072_long_screwdriver_llm_only_x+0p350_y+0p000,long_screwdriver,screwdriver,spin_vertical,llm_only,0,long_screwdriver,-0.08121582760511159,0.04770862987737767,0.5819587969799858,0.35,0.0,True,llm_only_target_conditioned_v1,True,True,4,0,0.30359103470556936,0.43808149844719263,104.0134688774981,178.67913800881175,0.768259752074074,0.44046641802560427,0.5733300707690013,101.0,0.08493304897640398,87.72576526449885,0.0,,geometry/replay/trials/0072_long_screwdriver_llm_only_x+0p350_y+0p000.json
0073_long_screwdriver_llm_only_x-0p350_y+0p200,long_screwdriver,screwdriver,spin_vertical,llm_only,0,long_screwdriver,-0.08121582760511159,0.04770862987737767,0.5819587969799858,-0.35,0.2,True,llm_only_target_conditioned_v1,True,True,4,0,0.32506656634764586,0.43141141055964155,104.0134688774981,178.67913800881175,0.768259752074074,0.31089469975161965,0.40467393861554757,101.0,0.08493304897640398,87.72576526449885,0.0,,geometry/replay/trials/0073_long_screwdriver_llm_only_x-0p350_y+0p200.json
0074_long_screwdriver_llm_only_x+0p000_y+0p200,long_screwdriver,screwdriver,spin_vertical,llm_only,0,long_screwdriver,-0.08121582760511159,0.04770862987737767,0.5819587969799858,0.0,0.2,True,llm_only_target_conditioned_v1,True,True,1,0,0.26783408099032396,0.3148728051641773,104.0134688774981,178.67913800881175,0.768259752074074,0.17259395142185266,0.22465572478045356,101.0,0.08493304897640397,87.72576526449885,0.0,,geometry/replay/trials/0074_long_screwdriver_llm_only_x+0p000_y+0p200.json
0075_long_screwdriver_llm_only_x+0p350_y+0p200,long_screwdriver,screwdriver,spin_vertical,llm_only,0,long_screwdriver,-0.08121582760511159,0.04770862987737767,0.5819587969799858,0.35,0.2,True,llm_only_target_conditioned_v1,True,True,2,0,0.3328100895295704,0.5059804782855517,104.0134688774981,178.67913800881175,0.768259752074074,0.4599427165767023,0.5986812602573454,101.0,0.08493304897640393,87.72576526449885,0.0,,geometry/replay/trials/0075_long_screwdriver_llm_only_x+0p350_y+0p200.json
0076_short_screwdriver_predefined,short_screwdriver,screwdriver,spin_vertical,predefined,0,short_screwdriver,,,,-0.08168831378190461,-0.043994911527795284,False,,True,True,76,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014150784543217705,89.7466693470815,1468.5817533010222,,geometry/replay/trials/0076_short_screwdriver_predefined.json
0077_short_screwdriver_llm_lie_x-0p350_y-0p200,short_screwdriver,screwdriver,spin_vertical,llm_lie,0,short_screwdriver,-0.08124288503508437,0.06992222301753948,0.5834889486522075,-0.19749999999999998,-0.16,False,,True,True,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,,geometry/replay/trials/0077_short_screwdriver_llm_lie_x-0p350_y-0p200.json
0078_short_screwdriver_llm_lie_x+0p000_y-0p200,short_screwdriver,screwdriver,spin_vertical,llm_lie,0,short_screwdriver,-0.08124288503508437,0.06992222301753948,0.5834889486522075,0.0,-0.16,False,,True,True,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,,geometry/replay/trials/0078_short_screwdriver_llm_lie_x+0p000_y-0p200.json
0079_short_screwdriver_llm_lie_x+0p350_y-0p200,short_screwdriver,screwdriver,spin_vertical,llm_lie,0,short_screwdriver,-0.08124288503508437,0.06992222301753948,0.5834889486522075,0.19749999999999998,-0.16,False,,True,True,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,,geometry/replay/trials/0079_short_screwdriver_llm_lie_x+0p350_y-0p200.json
0080_short_screwdriver_llm_lie_x-0p350_y+0p000,short_screwdriver,screwdriver,spin_vertical,llm_lie,0,short_screwdriver,-0.08124288503508437,0.06992222301753948,0.5834889486522075,-0.19749999999999998,0.0,False,,True,True,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,,geometry/replay/trials/0080_short_screwdriver_llm_lie_x-0p350_y+0p000.json
0081_short_screwdriver_llm_lie_x+0p000_y+0p000,short_screwdriver,screwdriver,spin_vertical,llm_lie,0,short_screwdriver,-0.08124288503508437,0.06992222301753948,0.5834889486522075,0.0,0.0,False,,True,True,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,,geometry/replay/trials/0081_short_screwdriver_llm_lie_x+0p000_y+0p000.json
0082_short_screwdriver_llm_lie_x+0p350_y+0p000,short_screwdriver,screwdriver,spin_vertical,llm_lie,0,short_screwdriver,-0.08124288503508437,0.06992222301753948,0.5834889486522075,0.19749999999999998,0.0,False,,True,True,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,,geometry/replay/trials/0082_short_screwdriver_llm_lie_x+0p350_y+0p000.json
0083_short_screwdriver_llm_lie_x-0p350_y+0p200,short_screwdriver,screwdriver,spin_vertical,llm_lie,0,short_screwdriver,-0.08124288503508437,0.06992222301753948,0.5834889486522075,-0.19749999999999998,0.16,False,,True,True,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,,geometry/replay/trials/0083_short_screwdriver_llm_lie_x-0p350_y+0p200.json
0084_short_screwdriver_llm_lie_x+0p000_y+0p200,short_screwdriver,screwdriver,spin_vertical,llm_lie,0,short_screwdriver,-0.08124288503508437,0.06992222301753948,0.5834889486522075,0.0,0.16,False,,True,True,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,,geometry/replay/trials/0084_short_screwdriver_llm_lie_x+0p000_y+0p200.json
0085_short_screwdriver_llm_lie_x+0p350_y+0p200,short_screwdriver,screwdriver,spin_vertical,llm_lie,0,short_screwdriver,-0.08124288503508437,0.06992222301753948,0.5834889486522075,0.19749999999999998,0.16,False,,True,True,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,,geometry/replay/trials/0085_short_screwdriver_llm_lie_x+0p350_y+0p200.json
0086_short_screwdriver_llm_only_x-0p350_y-0p200,short_screwdriver,screwdriver,spin_vertical,llm_only,0,short_screwdriver,-0.08124288503508437,0.06992222301753948,0.5834889486522075,-0.35,-0.2,True,llm_only_target_conditioned_v1,True,True,4,0,0.23150933435069077,0.3425510308265248,102.89693056668908,178.5002668055584,0.5576316390668257,0.38856546162848254,0.696813872108712,77.0,0.06396266972032431,88.04296146529383,0.0,,geometry/replay/trials/0086_short_screwdriver_llm_only_x-0p350_y-0p200.json
0087_short_screwdriver_llm_only_x+0p000_y-0p200,short_screwdriver,screwdriver,spin_vertical,llm_only,0,short_screwdriver,-0.08124288503508437,0.06992222301753948,0.5834889486522075,0.0,-0.2,True,llm_only_target_conditioned_v1,True,True,7,0,0.2128679501638587,0.2638454291078273,102.89693056668908,178.5002668055584,0.5576316390668257,0.37594254202882754,0.6741772089151046,77.0,0.06396266972032434,88.04296146529383,0.0,,geometry/replay/trials/0087_short_screwdriver_llm_only_x+0p000_y-0p200.json
0088_short_screwdriver_llm_only_x+0p350_y-0p200,short_screwdriver,screwdriver,spin_vertical,llm_only,0,short_screwdriver,-0.08124288503508437,0.06992222301753948,0.5834889486522075,0.35,-0.2,True,llm_only_target_conditioned_v1,True,True,2,0,0.28546894566418013,0.48082094462522107,102.89693056668908,178.5002668055584,0.5576316390668257,0.508751837709686,0.9123439239585867,77.0,0.06396266972032431,88.04296146529383,0.0,,geometry/replay/trials/0088_short_screwdriver_llm_only_x+0p350_y-0p200.json
0089_short_screwdriver_llm_only_x-0p350_y+0p000,short_screwdriver,screwdriver,spin_vertical,llm_only,0,short_screwdriver,-0.08124288503508437,0.06992222301753948,0.5834889486522075,-0.35,0.0,True,llm_only_target_conditioned_v1,True,True,4,0,0.24367937725632968,0.31832794799443326,102.89693056668908,178.5002668055584,0.5576316390668257,0.2797054586705554,0.5015953885590698,77.0,0.06396266972032431,88.04296146529383,0.0,,geometry/replay/trials/0089_short_screwdriver_llm_only_x-0p350_y+0p000.json
0090_short_screwdriver_llm_only_x+0p000_y+0p000,short_screwdriver,screwdriver,spin_vertical,llm_only,0,short_screwdriver,-0.08124288503508437,0.06992222301753948,0.5834889486522075,0.0,0.0,True,llm_only_target_conditioned_v1,True,True,7,0,0.195790325832691,0.22558920395454932,102.89693056668908,178.5002668055584,0.5576316390668257,0.2812301765538464,0.5043296629016135,77.0,0.06396266972032434,88.04296146529383,0.0,,geometry/replay/trials/0090_short_screwdriver_llm_only_x+0p000_y+0p000.json
0091_short_screwdriver_llm_only_x+0p350_y+0p000,short_screwdriver,screwdriver,spin_vertical,llm_only,0,short_screwdriver,-0.08124288503508437,0.06992222301753948,0.5834889486522075,0.35,0.0,True,llm_only_target_conditioned_v1,True,True,2,0,0.2934485813144517,0.4640439981044394,102.89693056668908,178.5002668055584,0.5576316390668257,0.4368747453963181,0.7834468397944754,77.0,0.06396266972032431,88.04296146529383,0.0,,geometry/replay/trials/0091_short_screwdriver_llm_only_x+0p350_y+0p000.json
0092_short_screwdriver_llm_only_x-0p350_y+0p200,short_screwdriver,screwdriver,spin_vertical,llm_only,0,short_screwdriver,-0.08124288503508437,0.06992222301753948,0.5834889486522075,-0.35,0.2,True,llm_only_target_conditioned_v1,True,True,3,0,0.27858166868946865,0.4067932323193316,102.89693056668908,178.5002668055584,0.5576316390668257,0.2986539005416663,0.5355756015592151,77.0,0.06396266972032431,88.04296146529383,0.0,,geometry/replay/trials/0092_short_screwdriver_llm_only_x-0p350_y+0p200.json
0093_short_screwdriver_llm_only_x+0p000_y+0p200,short_screwdriver,screwdriver,spin_vertical,llm_only,0,short_screwdriver,-0.08124288503508437,0.06992222301753948,0.5834889486522075,0.0,0.2,True,llm_only_target_conditioned_v1,True,True,4,0,0.25484011128276174,0.31647623720279555,102.89693056668908,178.5002668055584,0.5576316390668257,0.15371750454590666,0.2756613753178474,77.0,0.06396266972032434,88.04296146529383,0.0,,geometry/replay/trials/0093_short_screwdriver_llm_only_x+0p000_y+0p200.json
0094_short_screwdriver_llm_only_x+0p350_y+0p200,short_screwdriver,screwdriver,spin_vertical,llm_only,0,short_screwdriver,-0.08124288503508437,0.06992222301753948,0.5834889486522075,0.35,0.2,True,llm_only_target_conditioned_v1,True,True,2,0,0.3347862417024812,0.5286632988615874,102.89693056668908,178.5002668055584,0.5576316390668257,0.45043385081283754,0.8077623636395894,77.0,0.06396266972032431,88.04296146529383,0.0,,geometry/replay/trials/0094_short_screwdriver_llm_only_x+0p350_y+0p200.json
0095_cylinder_screwdriver_v3009_predefined,cylinder_screwdriver_v3009,screwdriver,spin_vertical,predefined,0,long_screwdriver,,,,-0.0593696929539107,-0.04574792165983691,False,,True,True,100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01276845131884155,89.81685206960853,1923.4717455562557,,geometry/replay/trials/0095_cylinder_screwdriver_v3009_predefined.json
0096_cylinder_screwdriver_v3009_llm_lie_x-0p350_y-0p200,cylinder_screwdriver_v3009,screwdriver,spin_vertical,llm_lie,0,long_screwdriver,-0.08121582760511159,0.04770862987737767,0.5819587969799858,-0.19749999999999998,-0.16,False,,True,True,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,,geometry/replay/trials/0096_cylinder_screwdriver_v3009_llm_lie_x-0p350_y-0p200.json
0097_cylinder_screwdriver_v3009_llm_lie_x+0p000_y-0p200,cylinder_screwdriver_v3009,screwdriver,spin_vertical,llm_lie,0,long_screwdriver,-0.08121582760511159,0.04770862987737767,0.5819587969799858,0.0,-0.16,False,,True,True,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,,geometry/replay/trials/0097_cylinder_screwdriver_v3009_llm_lie_x+0p000_y-0p200.json
0098_cylinder_screwdriver_v3009_llm_lie_x+0p350_y-0p200,cylinder_screwdriver_v3009,screwdriver,spin_vertical,llm_lie,0,long_screwdriver,-0.08121582760511159,0.04770862987737767,0.5819587969799858,0.19749999999999998,-0.16,False,,True,True,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,,geometry/replay/trials/0098_cylinder_screwdriver_v3009_llm_lie_x+0p350_y-0p200.json
0099_cylinder_screwdriver_v3009_llm_lie_x-0p350_y+0p000,cylinder_screwdriver_v3009,screwdriver,spin_vertical,llm_lie,0,long_screwdriver,-0.08121582760511159,0.04770862987737767,0.5819587969799858,-0.19749999999999998,0.0,False,,True,True,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,,geometry/replay/trials/0099_cylinder_screwdriver_v3009_llm_lie_x-0p350_y+0p000.json
0100_cylinder_screwdriver_v3009_llm_lie_x+0p000_y+0p000,cylinder_screwdriver_v3009,screwdriver,spin_vertical,llm_lie,0,long_screwdriver,-0.08121582760511159,0.04770862987737767,0.5819587969799858,0.0,0.0,False,,True,True,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,,geometry/replay/trials/0100_cylinder_screwdriver_v3009_llm_lie_x+0p000_y+0p000.json
0101_cylinder_screwdriver_v3009_llm_lie_x+0p350_y+0p000,cylinder_screwdriver_v3009,screwdriver,spin_vertical,llm_lie,0,long_screwdriver,-0.08121582760511159,0.04770862987737767,0.5819587969799858,0.19749999999999998,0.0,False,,True,True,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,,geometry/replay/trials/0101_cylinder_screwdriver_v3009_llm_lie_x+0p350_y+0p000.json
0102_cylinder_screwdriver_v3009_llm_lie_x-0p350_y+0p200,cylinder_screwdriver_v3009,screwdriver,spin_vertical,llm_lie,0,long_screwdriver,-0.08121582760511159,0.04770862987737767,0.5819587969799858,-0.19749999999999998,0.16,False,,True,True,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,,geometry/replay/trials/0102_cylinder_screwdriver_v3009_llm_lie_x-0p350_y+0p200.json
0103_cylinder_screwdriver_v3009_llm_lie_x+0p000_y+0p200,cylinder_screwdriver_v3009,screwdriver,spin_vertical,llm_lie,0,long_screwdriver,-0.08121582760511159,0.04770862987737767,0.5819587969799858,0.0,0.16,False,,True,True,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,,geometry/replay/trials/0103_cylinder_screwdriver_v3009_llm_lie_x+0p000_y+0p200.json
0104_cylinder_screwdriver_v3009_llm_lie_x+0p350_y+0p200,cylinder_screwdriver_v3009,screwdriver,spin_vertical,llm_lie,0,long_screwdriver,-0.08121582760511159,0.04770862987737767,0.5819587969799858,0.19749999999999998,0.16,False,,True,True,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,,geometry/replay/trials/0104_cylinder_screwdriver_v3009_llm_lie_x+0p350_y+0p200.json
0105_cylinder_screwdriver_v3009_llm_only_x-0p350_y-0p200,cylinder_screwdriver_v3009,screwdriver,spin_vertical,llm_only,0,long_screwdriver,-0.08121582760511159,0.04770862987737767,0.5819587969799858,-0.35,-0.2,True,llm_only_target_conditioned_v1,True,True,2,0,0.26759571034293644,0.3722599650903656,104.0134688774981,178.67913800881175,0.768259752074074,0.36552998550976407,0.47578958096261226,101.0,0.11581893304273685,87.72576526449885,0.0,,geometry/replay/trials/0105_cylinder_screwdriver_v3009_llm_only_x-0p350_y-0p200.json
0106_cylinder_screwdriver_v3009_llm_only_x+0p000_y-0p200,cylinder_screwdriver_v3009,screwdriver,spin_vertical,llm_only,0,long_screwdriver,-0.08121582760511159,0.04770862987737767,0.5819587969799858,0.0,-0.2,True,llm_only_target_conditioned_v1,True,True,3,0,0.242733745766979,0.2998061507548625,104.0134688774981,178.67913800881175,0.768259752074074,0.2812073952870269,0.3660316638062193,101.0,0.11581893304273684,87.72576526449885,0.0,,geometry/replay/trials/0106_cylinder_screwdriver_v3009_llm_only_x+0p000_y-0p200.json
0107_cylinder_screwdriver_v3009_llm_only_x+0p350_y-0p200,cylinder_screwdriver_v3009,screwdriver,spin_vertical,llm_only,0,long_screwdriver,-0.08121582760511159,0.04770862987737767,0.5819587969799858,0.35,-0.2,True,llm_only_target_conditioned_v1,True,True,2,0,0.2937353560165512,0.4558668162494387,104.0134688774981,178.67913800881175,0.768259752074074,0.4972993618464526,0.6473062795543975,101.0,0.11581893304273681,87.72576526449885,0.0,,geometry/replay/trials/0107_cylinder_screwdriver_v3009_llm_only_x+0p350_y-0p200.json
0108_cylinder_screwdriver_v3009_llm_only_x-0p350_y+0p000,cylinder_screwdriver_v3009,screwdriver,spin_vertical,llm_only,0,long_screwdriver,-0.08121582760511159,0.04770862987737767,0.5819587969799858,-0.35,0.0,True,llm_only_target_conditioned_v1,True,True,6,0,0.2694064630480748,0.3493063985052686,104.0134688774981,178.67913800881175,0.768259752074074,0.2745341318102722,0.3573454564932124,101.0,0.11581893304273685,87.72576526449885,0.0,,geometry/replay/trials/0108_cylinder_screwdriver_v3009_llm_only_x-0p350_y+0p000.json
0109_cylinder_screwdriver_v3009_llm_only_x+0p000_y+0p000,cylinder_screwdriver_v3009,screwdriver,spin_vertical,llm_only,0,long_screwdriver,-0.08121582760511159,0.04770862987737767,0.5819587969799858,0.0,0.0,True,llm_only_target_conditioned_v1,True,True,6,0,0.20555753455045792,0.27692499636212525,104.0134688774981,178.67913800881175,0.768259752074074,0.2758167889711483,0.3590150183274922,101.0,0.11581893304273684,87.72576526449885,0.0,,geometry/replay/trials/0109_cylinder_screwdriver_v3009_llm_only_x+0p000_y+0p000.json
0110_cylinder_screwdriver_v3009_llm_only_x+0p350_y+0p000,cylinder_screwdriver_v3009,screwdriver,spin_vertical,llm_only,0,long_screwdriver,-0.08121582760511159,0.04770862987737767,0.5819587969799858,0.35,0.0,True,llm_only_target_conditioned_v1,True,True,2,0,0.2991103974820527,0.4380814984471925,104.0134688774981,178.67913800881175,0.768259752074074,0.4338469814830308,0.5647139269130945,101.0,0.11581893304273681,87.72576526449885,0.0,,geometry/replay/trials/0110_cylinder_screwdriver_v3009_llm_only_x+0p350_y+0p000.json
0111_cylinder_screwdriver_v3009_llm_only_x-0p350_y+0p200,cylinder_screwdriver_v3009,screwdriver,spin_vertical,llm_only,0,long_screwdriver,-0.08121582760511159,0.04770862987737767,0.5819587969799858,-0.35,0.2,True,llm_only_target_conditioned_v1,True,True,2,0,0.3165104117119177,0.43141141055964155,104.0134688774981,178.67913800881175,0.768259752074074,0.3089297537367202,0.40211628020692386,101.0,0.11581893304273685,87.72576526449885,0.0,,geometry/replay/trials/0111_cylinder_screwdriver_v3009_llm_only_x-0p350_y+0p200.json
0112_cylinder_screwdriver_v3009_llm_only_x+0p000_y+0p200,cylinder_screwdriver_v3009,screwdriver,spin_vertical,llm_only,0,long_screwdriver,-0.08121582760511159,0.04770862987737767,0.5819587969799858,0.0,0.2,True,llm_only_target_conditioned_v1,True,True,3,0,0.27140885349195365,0.31518208467809294,104.0134688774981,178.67913800881175,0.768259752074074,0.19635398520077896,0.2555828086408032,101.0,0.11581893304273684,87.72576526449885,0.0,,geometry/replay/trials/0112_cylinder_screwdriver_v3009_llm_only_x+0p000_y+0p200.json
0113_cylinder_screwdriver_v3009_llm_only_x+0p350_y+0p200,cylinder_screwdriver_v3009,screwdriver,spin_vertical,llm_only,0,long_screwdriver,-0.08121582760511159,0.04770862987737767,0.5819587969799858,0.35,0.2,True,llm_only_target_conditioned_v1,True,True,4,0,0.36051146984816357,0.5214445065644405,104.0134688774981,178.67913800881175,0.768259752074074,0.4606707591363248,0.5996289118265665,101.0,0.11581893304273685,87.72576526449885,0.0,,geometry/replay/trials/0113_cylinder_screwdriver_v3009_llm_only_x+0p350_y+0p200.json
