trial_id,object_name,tool_family,task_name,mode,seed,resolved_baseline_object,pivot_x,pivot_y,pivot_z,target_x,target_y,target_conditioned,target_conditioning_schema,compile_success,validation_success,num_waypoints,num_clamped_waypoints,mean_translation_error_m,max_translation_error_m,mean_rotation_error_deg,max_rotation_error_deg,reference_path_length_m,candidate_path_length_m,path_length_ratio,sample_count,semantic_contact_point_xy_error_m,screwdriver_max_primary_axis_tilt_deg,screwdriver_twist_angle_span_deg,error,replay_artifact_path
0024_mallet_hammer_llm_lie_x+0p000_y-0p080,mallet_hammer,hammer,swing_down,llm_lie,0,mallet_hammer,0.10964212432374565,0.05731781420714077,0.5798402402360319,0.0,-0.08,False,,True,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3885418357208765e-17,,,,geometry/replay/trials/0024_mallet_hammer_llm_lie_x+0p000_y-0p080.json
0025_mallet_hammer_llm_lie_x+0p150_y-0p080,mallet_hammer,hammer,swing_down,llm_lie,0,mallet_hammer,0.10964212432374565,0.05731781420714077,0.5798402402360319,0.15,-0.08,False,,True,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1031676915590914e-17,,,,geometry/replay/trials/0025_mallet_hammer_llm_lie_x+0p150_y-0p080.json
0026_mallet_hammer_llm_lie_x-0p150_y-0p030,mallet_hammer,hammer,swing_down,llm_lie,0,mallet_hammer,0.10964212432374565,0.05731781420714077,0.5798402402360319,-0.15,-0.03,False,,True,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.144341343494662e-09,,,,geometry/replay/trials/0026_mallet_hammer_llm_lie_x-0p150_y-0p030.json
0027_mallet_hammer_llm_lie_x+0p000_y-0p030,mallet_hammer,hammer,swing_down,llm_lie,0,mallet_hammer,0.10964212432374565,0.05731781420714077,0.5798402402360319,0.0,-0.03,False,,True,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.324224598437447e-09,,,,geometry/replay/trials/0027_mallet_hammer_llm_lie_x+0p000_y-0p030.json
0028_mallet_hammer_llm_lie_x+0p150_y-0p030,mallet_hammer,hammer,swing_down,llm_lie,0,mallet_hammer,0.10964212432374565,0.05731781420714077,0.5798402402360319,0.15,-0.03,False,,True,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.206335383118183e-17,,,,geometry/replay/trials/0028_mallet_hammer_llm_lie_x+0p150_y-0p030.json
0029_mallet_hammer_llm_only_x-0p150_y-0p130,mallet_hammer,hammer,swing_down,llm_only,0,mallet_hammer,0.10964212432374565,0.05731781420714077,0.5798402402360319,-0.15,-0.13,True,llm_only_target_conditioned_v1,True,True,36,0,0.14559340881306124,0.2537288519922551,0.0,0.0,0.6542138327682845,0.6744592444854134,1.030946168825965,37.0,0.1761561451487553,,,,geometry/replay/trials/0029_mallet_hammer_llm_only_x-0p150_y-0p130.json
0030_mallet_hammer_llm_only_x+0p000_y-0p130,mallet_hammer,hammer,swing_down,llm_only,0,mallet_hammer,0.10964212432374565,0.05731781420714077,0.5798402402360319,0.0,-0.13,True,llm_only_target_conditioned_v1,True,True,36,0,0.14500535945945947,0.29,0.0,0.0,0.6542138327682845,0.7394947115130268,1.1303562756902878,37.0,0.22807678156143155,,,,geometry/replay/trials/0030_mallet_hammer_llm_only_x+0p000_y-0p130.json
0031_mallet_hammer_llm_only_x+0p150_y-0p130,mallet_hammer,hammer,swing_down,llm_only,0,mallet_hammer,0.10964212432374565,0.05731781420714077,0.5798402402360319,0.15,-0.13,True,llm_only_target_conditioned_v1,True,True,36,0,0.20393234809092536,0.27233078043688314,0.0,0.0,0.6542138327682845,0.5702645373824126,0.8716791189959356,37.0,0.17615614514875533,,,,geometry/replay/trials/0031_mallet_hammer_llm_only_x+0p150_y-0p130.json
0032_mallet_hammer_llm_only_x-0p150_y-0p080,mallet_hammer,hammer,swing_down,llm_only,0,mallet_hammer,0.10964212432374565,0.05731781420714077,0.5798402402360319,-0.15,-0.08,True,llm_only_target_conditioned_v1,True,True,36,0,0.13811034850825035,0.21298432862963015,0.0,0.0,0.6542138327682845,0.6652317047182666,1.0168413925204858,37.0,0.1761561451487553,,,,geometry/replay/trials/0032_mallet_hammer_llm_only_x-0p150_y-0p080.json
0033_mallet_hammer_llm_only_x+0p000_y-0p080,mallet_hammer,hammer,swing_down,llm_only,0,mallet_hammer,0.10964212432374565,0.05731781420714077,0.5798402402360319,0.0,-0.08,True,llm_only_target_conditioned_v1,True,True,36,0,0.12152400978757345,0.1907287947256672,0.0,0.0,0.6542138327682845,0.7526908351065381,1.1505272395747907,37.0,0.17615614514875533,,,,geometry/replay/trials/0033_mallet_hammer_llm_only_x+0p000_y-0p080.json
0034_mallet_hammer_llm_only_x+0p150_y-0p080,mallet_hammer,hammer,swing_down,llm_only,0,mallet_hammer,0.10964212432374565,0.05731781420714077,0.5798402402360319,0.15,-0.08,True,llm_only_target_conditioned_v1,True,True,36,0,0.14858690486353543,0.23676255613139396,0.0,0.0,0.6542138327682845,0.531985768845488,0.8131680227463359,37.0,0.17615614514875533,,,,geometry/replay/trials/0034_mallet_hammer_llm_only_x+0p150_y-0p080.json
0035_mallet_hammer_llm_only_x-0p150_y-0p030,mallet_hammer,hammer,swing_down,llm_only,0,mallet_hammer,0.10964212432374565,0.05731781420714077,0.5798402402360319,-0.15,-0.03,True,llm_only_target_conditioned_v1,True,True,36,0,0.1297093275178072,0.2035754975267954,0.0,0.0,0.6542138327682845,0.9707572995943715,1.4838532158310436,37.0,0.1761561451487553,,,,geometry/replay/trials/0035_mallet_hammer_llm_only_x-0p150_y-0p030.json
0036_mallet_hammer_llm_only_x+0p000_y-0p030,mallet_hammer,hammer,swing_down,llm_only,0,mallet_hammer,0.10964212432374565,0.05731781420714077,0.5798402402360319,0.0,-0.03,True,llm_only_target_conditioned_v1,True,True,36,0,0.05810067825697731,0.11620135652454174,0.0,0.0,0.6542138327682845,0.6548485516053015,1.0009702008811572,37.0,0.17615614514875533,,,,geometry/replay/trials/0036_mallet_hammer_llm_only_x+0p000_y-0p030.json
0037_mallet_hammer_llm_only_x+0p150_y-0p030,mallet_hammer,hammer,swing_down,llm_only,0,mallet_hammer,0.10964212432374565,0.05731781420714077,0.5798402402360319,0.15,-0.03,True,llm_only_target_conditioned_v1,True,True,36,0,0.13018682548288868,0.21009201178724926,0.0,0.0,0.6542138327682845,0.5789528238553143,0.8849596184866565,37.0,0.17615614514875533,,,,geometry/replay/trials/0037_mallet_hammer_llm_only_x+0p150_y-0p030.json
0038_cuboid_hammer_v014_predefined,cuboid_hammer_v014,hammer,swing_down,predefined,0,claw_hammer,,,,-0.1959162963345168,0.047830040448630005,False,,True,True,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05598837656922258,,,,geometry/replay/trials/0038_cuboid_hammer_v014_predefined.json
