trial_id,object_name,tool_family,task_name,mode,seed,resolved_baseline_object,pivot_x,pivot_y,pivot_z,target_x,target_y,target_conditioned,target_conditioning_schema,hammer_swing_solver,compile_success,validation_success,num_waypoints,num_clamped_waypoints,mean_translation_error_m,max_translation_error_m,mean_rotation_error_deg,max_rotation_error_deg,reference_path_length_m,candidate_path_length_m,path_length_ratio,sample_count,semantic_contact_point_xy_error_m,screwdriver_max_primary_axis_tilt_deg,screwdriver_twist_angle_span_deg,error,replay_artifact_path
0014_claw_hammer_llm_only_x+0p000_y-0p080,claw_hammer,hammer,swing_down,llm_only,0,claw_hammer,0.09076502773615436,0.08070982635558854,0.5743193171844398,0.0,-0.08,True,llm_only_target_conditioned_v1,,True,True,37,0,0.16165865663579235,0.2542058786334472,0.0,0.0,1.0647205635790191,0.9629944602685262,0.9044574634977046,38.0,0.2727206225416534,,,,geometry/replay/trials/0014_claw_hammer_llm_only_x+0p000_y-0p080.json
0015_claw_hammer_llm_only_x+0p150_y-0p080,claw_hammer,hammer,swing_down,llm_only,0,claw_hammer,0.09076502773615436,0.08070982635558854,0.5743193171844398,0.15,-0.08,True,llm_only_target_conditioned_v1,,True,True,37,0,0.184773695662946,0.29054669235120956,0.0,0.0,1.0647205635790191,1.0324197707984815,0.969662657146435,38.0,0.40765661574636325,,,,geometry/replay/trials/0015_claw_hammer_llm_only_x+0p150_y-0p080.json
0016_claw_hammer_llm_only_x-0p150_y-0p030,claw_hammer,hammer,swing_down,llm_only,0,claw_hammer,0.09076502773615436,0.08070982635558854,0.5743193171844398,-0.15,-0.03,True,llm_only_target_conditioned_v1,,True,True,37,0,0.08380645220774623,0.10273052632384796,0.0,0.0,1.0647205635790191,1.0713331300610398,1.0062106121626813,38.0,0.21537853698950563,,,,geometry/replay/trials/0016_claw_hammer_llm_only_x-0p150_y-0p030.json
0017_claw_hammer_llm_only_x+0p000_y-0p030,claw_hammer,hammer,swing_down,llm_only,0,claw_hammer,0.09076502773615436,0.08070982635558854,0.5743193171844398,0.0,-0.03,True,llm_only_target_conditioned_v1,,True,True,37,0,0.18281942111693236,0.23422581566590955,0.0,0.0,1.0647205635790191,1.0877275829808402,1.0216085047934866,38.0,0.21537853698950563,,,,geometry/replay/trials/0017_claw_hammer_llm_only_x+0p000_y-0p030.json
0018_claw_hammer_llm_only_x+0p150_y-0p030,claw_hammer,hammer,swing_down,llm_only,0,claw_hammer,0.09076502773615436,0.08070982635558854,0.5743193171844398,0.15,-0.03,True,llm_only_target_conditioned_v1,,True,True,37,0,0.18592942691205785,0.278934163051703,0.0,0.0,1.0647205635790191,0.9774217798838519,0.9180077978378519,38.0,0.3799894863267916,,,,geometry/replay/trials/0018_claw_hammer_llm_only_x+0p150_y-0p030.json
0019_mallet_hammer_predefined,mallet_hammer,hammer,swing_down,predefined,0,mallet_hammer,,,,-0.22524112665984283,0.018394144199608897,False,,,True,True,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17963594768873112,,,,geometry/replay/trials/0019_mallet_hammer_predefined.json
0020_mallet_hammer_llm_lie_x-0p150_y-0p130,mallet_hammer,hammer,swing_down,llm_lie,0,mallet_hammer,0.10964212432374565,0.05731781420714077,0.5798402402360319,-0.15,-0.13,False,,horizontal_head,True,True,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,,,,geometry/replay/trials/0020_mallet_hammer_llm_lie_x-0p150_y-0p130.json
0021_mallet_hammer_llm_lie_x+0p000_y-0p130,mallet_hammer,hammer,swing_down,llm_lie,0,mallet_hammer,0.10964212432374565,0.05731781420714077,0.5798402402360319,0.0,-0.13,False,,horizontal_head,True,True,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8323681254664783e-08,,,,geometry/replay/trials/0021_mallet_hammer_llm_lie_x+0p000_y-0p130.json
0022_mallet_hammer_llm_lie_x+0p150_y-0p130,mallet_hammer,hammer,swing_down,llm_lie,0,mallet_hammer,0.10964212432374565,0.05731781420714077,0.5798402402360319,0.15,-0.13,False,,horizontal_head,True,True,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,geometry/replay/trials/0022_mallet_hammer_llm_lie_x+0p150_y-0p130.json
0023_mallet_hammer_llm_lie_x-0p150_y-0p080,mallet_hammer,hammer,swing_down,llm_lie,0,mallet_hammer,0.10964212432374565,0.05731781420714077,0.5798402402360319,-0.15,-0.08,False,,horizontal_head,True,True,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1031676915590914e-17,,,,geometry/replay/trials/0023_mallet_hammer_llm_lie_x-0p150_y-0p080.json
0024_mallet_hammer_llm_lie_x+0p000_y-0p080,mallet_hammer,hammer,swing_down,llm_lie,0,mallet_hammer,0.10964212432374565,0.05731781420714077,0.5798402402360319,0.0,-0.08,False,,horizontal_head,True,True,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,,,,geometry/replay/trials/0024_mallet_hammer_llm_lie_x+0p000_y-0p080.json
0025_mallet_hammer_llm_lie_x+0p150_y-0p080,mallet_hammer,hammer,swing_down,llm_lie,0,mallet_hammer,0.10964212432374565,0.05731781420714077,0.5798402402360319,0.15,-0.08,False,,horizontal_head,True,True,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.705173531287226e-08,,,,geometry/replay/trials/0025_mallet_hammer_llm_lie_x+0p150_y-0p080.json
0026_mallet_hammer_llm_lie_x-0p150_y-0p030,mallet_hammer,hammer,swing_down,llm_lie,0,mallet_hammer,0.10964212432374565,0.05731781420714077,0.5798402402360319,-0.15,-0.03,False,,horizontal_head,True,True,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.520920826142872e-09,,,,geometry/replay/trials/0026_mallet_hammer_llm_lie_x-0p150_y-0p030.json
0027_mallet_hammer_llm_lie_x+0p000_y-0p030,mallet_hammer,hammer,swing_down,llm_lie,0,mallet_hammer,0.10964212432374565,0.05731781420714077,0.5798402402360319,0.0,-0.03,False,,horizontal_head,True,True,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,geometry/replay/trials/0027_mallet_hammer_llm_lie_x+0p000_y-0p030.json
