trial_id,geometry_trial_id,object_name,task_name,mode,policy_variant,benchmark_cell,seed,execution_success,goal_completion_pct,peak_success_count,tracking_success_rate,translation_rmse_m,rotation_rmse_deg,mean_translation_error_m,mean_rotation_error_deg,final_translation_error_m,final_rotation_error_deg,failure_stage,failure_category,error,artifact_dir,trace_path,resolved_baseline_object,eval_returncode,produced_eval_json,replay_artifact_path
0052_cuboid_hammer_v014_llm_only_x+0p000_y+0p000_pretrained,0052_cuboid_hammer_v014_llm_only_x+0p000_y+0p000,cuboid_hammer_v014,swing_down,llm_only,pretrained,llm_only + pretrained,0,False,29.72972972972973,30,0.004615384615384616,0.10255702495654834,75.73546866233207,0.08339111187035775,52.12772965283507,0.04277163636744251,0.0,,,,experiments/results/thesis_main_v3/execution/artifacts/0052_cuboid_hammer_v014_llm_only_x+0p000_y+0p000_pretrained,experiments/results/thesis_main_v3/execution/artifacts/0052_cuboid_hammer_v014_llm_only_x+0p000_y+0p000_pretrained/trace.json,claw_hammer,0.0,True,execution/replay/trials/0052_cuboid_hammer_v014_llm_only_x+0p000_y+0p000_pretrained.json
0053_cuboid_hammer_v014_llm_only_x+0p350_y+0p000_pretrained,0053_cuboid_hammer_v014_llm_only_x+0p350_y+0p000,cuboid_hammer_v014,swing_down,llm_only,pretrained,llm_only + pretrained,0,False,33.333333333333336,33,0.0,0.10206543187574023,44.13057433733068,0.07985041736273477,32.80593810382191,0.12083045302718387,0.0,,,,experiments/results/thesis_main_v3/execution/artifacts/0053_cuboid_hammer_v014_llm_only_x+0p350_y+0p000_pretrained,experiments/results/thesis_main_v3/execution/artifacts/0053_cuboid_hammer_v014_llm_only_x+0p350_y+0p000_pretrained/trace.json,claw_hammer,0.0,True,execution/replay/trials/0053_cuboid_hammer_v014_llm_only_x+0p350_y+0p000_pretrained.json
0054_cuboid_hammer_v014_llm_only_x-0p350_y+0p200_pretrained,0054_cuboid_hammer_v014_llm_only_x-0p350_y+0p200,cuboid_hammer_v014,swing_down,llm_only,pretrained,llm_only + pretrained,0,False,0.0,0,0.0,0.0936999365292812,33.17588762260993,0.08180609379967145,29.955171985283044,0.2302713614124551,0.0,,,,experiments/results/thesis_main_v3/execution/artifacts/0054_cuboid_hammer_v014_llm_only_x-0p350_y+0p200_pretrained,experiments/results/thesis_main_v3/execution/artifacts/0054_cuboid_hammer_v014_llm_only_x-0p350_y+0p200_pretrained/trace.json,claw_hammer,0.0,True,execution/replay/trials/0054_cuboid_hammer_v014_llm_only_x-0p350_y+0p200_pretrained.json
0055_cuboid_hammer_v014_llm_only_x+0p000_y+0p200_pretrained,0055_cuboid_hammer_v014_llm_only_x+0p000_y+0p200,cuboid_hammer_v014,swing_down,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.010256410256410256,0.0655057118224532,15.610875713128113,0.06346747912018509,13.058874152922234,0.05196150478386284,0.0,,,,experiments/results/thesis_main_v3/execution/artifacts/0055_cuboid_hammer_v014_llm_only_x+0p000_y+0p200_pretrained,experiments/results/thesis_main_v3/execution/artifacts/0055_cuboid_hammer_v014_llm_only_x+0p000_y+0p200_pretrained/trace.json,claw_hammer,0.0,True,execution/replay/trials/0055_cuboid_hammer_v014_llm_only_x+0p000_y+0p200_pretrained.json
0056_cuboid_hammer_v014_llm_only_x+0p350_y+0p200_pretrained,0056_cuboid_hammer_v014_llm_only_x+0p350_y+0p200,cuboid_hammer_v014,swing_down,llm_only,pretrained,llm_only + pretrained,0,True,50.0,50,0.01744186046511628,0.10907230839427498,31.670174536285447,0.09038036710504778,19.33173379002586,0.10340939756002673,0.0,,,,experiments/results/thesis_main_v3/execution/artifacts/0056_cuboid_hammer_v014_llm_only_x+0p350_y+0p200_pretrained,experiments/results/thesis_main_v3/execution/artifacts/0056_cuboid_hammer_v014_llm_only_x+0p350_y+0p200_pretrained/trace.json,claw_hammer,0.0,True,execution/replay/trials/0056_cuboid_hammer_v014_llm_only_x+0p350_y+0p200_pretrained.json
0057_long_screwdriver_predefined_pretrained,0057_long_screwdriver_predefined,long_screwdriver,spin_vertical,predefined,pretrained,predefined + pretrained,0,True,58.0,58,0.0006551648831622625,0.09610866209921871,86.13352744788097,0.08538690470914122,77.94159399857787,0.07654508696693327,16.051159680765558,,,,experiments/results/thesis_main_v3/execution/artifacts/0057_long_screwdriver_predefined_pretrained,experiments/results/thesis_main_v3/execution/artifacts/0057_long_screwdriver_predefined_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0057_long_screwdriver_predefined_pretrained.json
0058_long_screwdriver_llm_lie_x-0p350_y-0p200_pretrained,0058_long_screwdriver_llm_lie_x-0p350_y-0p200,long_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.0,0.1612435872408544,95.89464349678563,0.12615684978485656,72.11647942730512,0.33601601916907714,169.8866200027528,,,,experiments/results/thesis_main_v3/execution/artifacts/0058_long_screwdriver_llm_lie_x-0p350_y-0p200_pretrained,experiments/results/thesis_main_v3/execution/artifacts/0058_long_screwdriver_llm_lie_x-0p350_y-0p200_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0058_long_screwdriver_llm_lie_x-0p350_y-0p200_pretrained.json
0059_long_screwdriver_llm_lie_x+0p000_y-0p200_pretrained,0059_long_screwdriver_llm_lie_x+0p000_y-0p200,long_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.0,0.15417427619128699,93.48706676350272,0.1191361516051741,68.80017875950865,0.325546872524087,169.8866200027528,,,,experiments/results/thesis_main_v3/execution/artifacts/0059_long_screwdriver_llm_lie_x+0p000_y-0p200_pretrained,experiments/results/thesis_main_v3/execution/artifacts/0059_long_screwdriver_llm_lie_x+0p000_y-0p200_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0059_long_screwdriver_llm_lie_x+0p000_y-0p200_pretrained.json
0060_long_screwdriver_llm_lie_x+0p350_y-0p200_pretrained,0060_long_screwdriver_llm_lie_x+0p350_y-0p200,long_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.0,0.16644229575696537,92.30245804699322,0.12098835537597483,66.4533139829,0.42079362105441304,169.8866200027528,,,,experiments/results/thesis_main_v3/execution/artifacts/0060_long_screwdriver_llm_lie_x+0p350_y-0p200_pretrained,experiments/results/thesis_main_v3/execution/artifacts/0060_long_screwdriver_llm_lie_x+0p350_y-0p200_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0060_long_screwdriver_llm_lie_x+0p350_y-0p200_pretrained.json
0061_long_screwdriver_llm_lie_x-0p350_y+0p000_pretrained,0061_long_screwdriver_llm_lie_x-0p350_y+0p000,long_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.0,0.10714674175024477,72.56225040121386,0.07932924433135595,47.00085336861692,0.2684026915738669,169.8866200027528,,,,experiments/results/thesis_main_v3/execution/artifacts/0061_long_screwdriver_llm_lie_x-0p350_y+0p000_pretrained,experiments/results/thesis_main_v3/execution/artifacts/0061_long_screwdriver_llm_lie_x-0p350_y+0p000_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0061_long_screwdriver_llm_lie_x-0p350_y+0p000_pretrained.json
0062_long_screwdriver_llm_lie_x+0p000_y+0p000_pretrained,0062_long_screwdriver_llm_lie_x+0p000_y+0p000,long_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.0,0.12404379221372416,82.42529531227812,0.09164008304246446,54.911640064404864,0.2551744617238897,169.8866200027528,,,,experiments/results/thesis_main_v3/execution/artifacts/0062_long_screwdriver_llm_lie_x+0p000_y+0p000_pretrained,experiments/results/thesis_main_v3/execution/artifacts/0062_long_screwdriver_llm_lie_x+0p000_y+0p000_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0062_long_screwdriver_llm_lie_x+0p000_y+0p000_pretrained.json
0063_long_screwdriver_llm_lie_x+0p350_y+0p000_pretrained,0063_long_screwdriver_llm_lie_x+0p350_y+0p000,long_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.0,0.14077136033817275,73.73777322736852,0.09320199552074988,45.969914292559594,0.36905353436317023,169.8866200027528,,,,experiments/results/thesis_main_v3/execution/artifacts/0063_long_screwdriver_llm_lie_x+0p350_y+0p000_pretrained,experiments/results/thesis_main_v3/execution/artifacts/0063_long_screwdriver_llm_lie_x+0p350_y+0p000_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0063_long_screwdriver_llm_lie_x+0p350_y+0p000_pretrained.json
0064_long_screwdriver_llm_lie_x-0p350_y+0p200_pretrained,0064_long_screwdriver_llm_lie_x-0p350_y+0p200,long_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.0,0.1228236887238874,69.8761790163812,0.08837229975196251,55.04178268142665,0.2870073906036929,169.8866200027528,,,,experiments/results/thesis_main_v3/execution/artifacts/0064_long_screwdriver_llm_lie_x-0p350_y+0p200_pretrained,experiments/results/thesis_main_v3/execution/artifacts/0064_long_screwdriver_llm_lie_x-0p350_y+0p200_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0064_long_screwdriver_llm_lie_x-0p350_y+0p200_pretrained.json
0065_long_screwdriver_llm_lie_x+0p000_y+0p200_pretrained,0065_long_screwdriver_llm_lie_x+0p000_y+0p200,long_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.0,0.12247161129580975,77.79192677062335,0.08523868470830147,64.91359263456285,0.27467661591974163,169.8866200027528,,,,experiments/results/thesis_main_v3/execution/artifacts/0065_long_screwdriver_llm_lie_x+0p000_y+0p200_pretrained,experiments/results/thesis_main_v3/execution/artifacts/0065_long_screwdriver_llm_lie_x+0p000_y+0p200_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0065_long_screwdriver_llm_lie_x+0p000_y+0p200_pretrained.json
0066_long_screwdriver_llm_lie_x+0p350_y+0p200_pretrained,0066_long_screwdriver_llm_lie_x+0p350_y+0p200,long_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.004418262150220913,0.14424603290607543,74.50015220688456,0.09458838229530188,57.21703319630982,0.38279726833271954,169.8866200027528,,,,experiments/results/thesis_main_v3/execution/artifacts/0066_long_screwdriver_llm_lie_x+0p350_y+0p200_pretrained,experiments/results/thesis_main_v3/execution/artifacts/0066_long_screwdriver_llm_lie_x+0p350_y+0p200_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0066_long_screwdriver_llm_lie_x+0p350_y+0p200_pretrained.json
0067_long_screwdriver_llm_only_x-0p350_y-0p200_pretrained,0067_long_screwdriver_llm_only_x-0p350_y-0p200,long_screwdriver,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,True,60.0,60,0.009900990099009901,0.10130552408429006,36.66677425673568,0.07681131585806628,23.171089720685757,0.07017945422523779,0.0,,,,experiments/results/thesis_main_v3/execution/artifacts/0067_long_screwdriver_llm_only_x-0p350_y-0p200_pretrained,experiments/results/thesis_main_v3/execution/artifacts/0067_long_screwdriver_llm_only_x-0p350_y-0p200_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0067_long_screwdriver_llm_only_x-0p350_y-0p200_pretrained.json
